"probeID" "start" "CIGAR" "Ensembl"
"229357_at.4260" "229357_at" 26918044 "25M" "ENSG00000154736"
"229357_at.4261" "229357_at" 26917986 "25M" "ENSG00000154736"
"229357_at.4262" "229357_at" 26917942 "25M" "ENSG00000154736"
"229437_at.4263" "229437_at" 25574921 "25M" "ENSG00000234883"
"229437_at.4264" "229437_at" 25574932 "25M" "ENSG00000234883"
"229437_at.4265" "229437_at" 25574996 "25M" "ENSG00000234883"
"229437_at.4266" "229437_at" 25575015 "25M" "ENSG00000234883"
"229437_at.4267" "229437_at" 25575091 "25M" "ENSG00000234883"
"229437_at.4268" "229437_at" 25575106 "25M" "ENSG00000234883"
"229437_at.4269" "229437_at" 25575138 "25M" "ENSG00000234883"
"229437_at.4270" "229437_at" 25574642 "25M" "ENSG00000234883"
"229437_at.4271" "229437_at" 25574751 "25M" "ENSG00000234883"
"229437_at.4272" "229437_at" 25574763 "25M" "ENSG00000234883"
"229437_at.4273" "229437_at" 25574778 "25M" "ENSG00000234883"
"230042_at.4285" "230042_at" 33899379 "25M" "ENSG00000205726"
"230042_at.4286" "230042_at" 33899402 "25M" "ENSG00000205726"
"230042_at.4287" "230042_at" 33899279 "25M" "ENSG00000205726"
"230042_at.4288" "230042_at" 33899552 "25M" "ENSG00000205726"
"230042_at.4289" "230042_at" 33899590 "25M" "ENSG00000205726"
"230042_at.4290" "230042_at" 33899607 "25M" "ENSG00000205726"
"230042_at.4291" "230042_at" 33899624 "25M" "ENSG00000205726"
"230042_at.4292" "230042_at" 33899290 "25M" "ENSG00000205726"
"230042_at.4293" "230042_at" 33899676 "25M" "ENSG00000205726"
"230042_at.4294" "230042_at" 33899728 "25M" "ENSG00000205726"
"230042_at.4295" "230042_at" 33899302 "25M" "ENSG00000205726"
"230093_at.1" "230093_at" 42475902 "25M" "ENSG00000160188"
"230093_at.2" "230093_at" 42472823 "25M" "ENSG00000160188"
"230093_at.3" "230093_at" 42472812 "25M" "ENSG00000160188"
"230093_at.4" "230093_at" 42472787 "25M" "ENSG00000160188"
"230093_at.5" "230093_at" 42472766 "25M" "ENSG00000160188"
"230093_at.6" "230093_at" 42475984 "25M" "ENSG00000160188"
"230093_at.7" "230093_at" 42472736 "25M" "ENSG00000160188"
"230093_at.8" "230093_at" 42472679 "25M" "ENSG00000160188"
"230093_at.9" "230093_at" 42472578 "25M" "ENSG00000160188"
"230093_at.10" "230093_at" 42472536 "25M" "ENSG00000160188"
"230093_at.11" "230093_at" 42475941 "25M" "ENSG00000160188"
"230097_at.1" "230097_at" 33532009 "25M" "ENSG00000159131"
"230097_at.2" "230097_at" 33531965 "25M" "ENSG00000159131"
"230097_at.3" "230097_at" 33531951 "25M" "ENSG00000159131"
"230097_at.4" "230097_at" 33531912 "25M" "ENSG00000159131"
"230097_at.5" "230097_at" 33531792 "25M" "ENSG00000159131"
"230097_at.6" "230097_at" 33531758 "25M" "ENSG00000159131"
"230269_at.1" "230269_at" 39672809 "25M" "ENSG00000183778"
"230269_at.2" "230269_at" 39672824 "25M" "ENSG00000183778"
"230269_at.3" "230269_at" 39672842 "25M" "ENSG00000183778"
"230269_at.4" "230269_at" 39672857 "25M" "ENSG00000183778"
"230269_at.5" "230269_at" 39672871 "25M" "ENSG00000183778"
"230269_at.6" "230269_at" 39672890 "25M" "ENSG00000183778"
"230269_at.7" "230269_at" 39672905 "25M" "ENSG00000183778"
"230269_at.8" "230269_at" 39672926 "25M" "ENSG00000183778"
"230269_at.9" "230269_at" 39673029 "25M" "ENSG00000183778"
"230585_at.4370" "230585_at" 38307017 "25M" "ENSG00000157551"
"230585_at.4371" "230585_at" 38307029 "25M" "ENSG00000157551"
"230585_at.4372" "230585_at" 38307085 "25M" "ENSG00000157551"
"230585_at.4373" "230585_at" 38307120 "25M" "ENSG00000157551"
"230585_at.4374" "230585_at" 38307153 "25M" "ENSG00000157551"
"230585_at.4375" "230585_at" 38307185 "25M" "ENSG00000157551"
"230585_at.4376" "230585_at" 38307222 "25M" "ENSG00000157551"
"230585_at.4377" "230585_at" 38307250 "25M" "ENSG00000157551"
"230585_at.4378" "230585_at" 38306907 "25M" "ENSG00000157551"
"230585_at.4379" "230585_at" 38306920 "25M" "ENSG00000157551"
"230585_at.4380" "230585_at" 38306955 "25M" "ENSG00000157551"
"230631_s_at.4381" "230631_s_at" 33265879 "25M" "ENSG00000223799"
"230631_s_at.4382" "230631_s_at" 33265871 "25M" "ENSG00000223799"
"230631_s_at.4383" "230631_s_at" 33265859 "25M" "ENSG00000223799"
"230631_s_at.4384" "230631_s_at" 33265856 "25M" "ENSG00000223799"
"230631_s_at.4385" "230631_s_at" 33265848 "25M" "ENSG00000223799"
"230631_s_at.4386" "230631_s_at" 33265839 "25M" "ENSG00000223799"
"230631_s_at.4387" "230631_s_at" 33265828 "25M" "ENSG00000223799"
"230631_s_at.4388" "230631_s_at" 33265820 "25M" "ENSG00000223799"
"230631_s_at.4389" "230631_s_at" 33265817 "25M" "ENSG00000223799"
"230631_s_at.4390" "230631_s_at" 33265806 "25M" "ENSG00000223799"
"230631_s_at.4391" "230631_s_at" 33265783 "25M" "ENSG00000223799"
"230632_at.1" "230632_at" 33266094 "25M" "ENSG00000223799"
"230632_at.2" "230632_at" 33266195 "25M" "ENSG00000223799"
"230632_at.3" "230632_at" 33265739 "25M" "ENSG00000223799"
"230632_at.4" "230632_at" 33265684 "25M" "ENSG00000223799"
"230632_at.5" "230632_at" 33265680 "25M" "ENSG00000223799"
"230632_at.6" "230632_at" 33265666 "25M" "ENSG00000223799"
"230632_at.7" "230632_at" 33266164 "25M" "ENSG00000223799"
"230632_at.8" "230632_at" 33266159 "25M" "ENSG00000223799"
"230632_at.9" "230632_at" 33266148 "25M" "ENSG00000223799"
"230632_at.10" "230632_at" 33266133 "25M" "ENSG00000223799"
"230777_s_at.4415" "230777_s_at" 41798661 "25M" "ENSG00000141956"
"230777_s_at.4416" "230777_s_at" 41798650 "25M" "ENSG00000141956"
"230777_s_at.4417" "230777_s_at" 41798611 "25M" "ENSG00000141956"
"230777_s_at.4418" "230777_s_at" 41798597 "25M" "ENSG00000141956"
"230777_s_at.4419" "230777_s_at" 41798473 "25M" "ENSG00000141956"
"230777_s_at.4420" "230777_s_at" 41798383 "25M" "ENSG00000141956"
"230777_s_at.4421" "230777_s_at" 41798368 "25M" "ENSG00000141956"
"230777_s_at.4422" "230777_s_at" 41798322 "25M" "ENSG00000141956"
"230777_s_at.4423" "230777_s_at" 41798286 "25M" "ENSG00000141956"
"230777_s_at.4424" "230777_s_at" 41798275 "25M" "ENSG00000141956"
"230777_s_at.4425" "230777_s_at" 41798263 "25M" "ENSG00000141956"
"231245_s_at.4437" "231245_s_at" 45100913 "25M" "ENSG00000267857"
"231245_s_at.4438" "231245_s_at" 45100909 "25M" "ENSG00000267857"
"231245_s_at.4439" "231245_s_at" 45100747 "25M" "ENSG00000267857"
"231245_s_at.4440" "231245_s_at" 45100735 "25M" "ENSG00000267857"
"231245_s_at.4441" "231245_s_at" 45100703 "25M" "ENSG00000267857"
"231245_s_at.4442" "231245_s_at" 45100679 "25M" "ENSG00000267857"
"231245_s_at.4443" "231245_s_at" 45100677 "25M" "ENSG00000267857"
"231245_s_at.4444" "231245_s_at" 45100653 "25M" "ENSG00000267857"
"231245_s_at.4445" "231245_s_at" 45100645 "25M" "ENSG00000267857"
"231245_s_at.4446" "231245_s_at" 45100633 "25M" "ENSG00000267857"
"231245_s_at.4447" "231245_s_at" 45100603 "25M" "ENSG00000267857"
"231303_at.4448" "231303_at" 25386143 "25M" "ENSG00000185433"
"231303_at.4449" "231303_at" 25386127 "25M" "ENSG00000185433"
"231303_at.4450" "231303_at" 25386260 "25M" "ENSG00000185433"
"231303_at.4451" "231303_at" 25386091 "25M" "ENSG00000185433"
"231303_at.4452" "231303_at" 25386074 "25M" "ENSG00000185433"
"231303_at.4453" "231303_at" 25386048 "25M" "ENSG00000185433"
"231303_at.4454" "231303_at" 25386037 "25M" "ENSG00000185433"
"231303_at.4455" "231303_at" 25386025 "25M" "ENSG00000185433"
"231303_at.4456" "231303_at" 25385953 "25M" "ENSG00000185433"
"231303_at.4457" "231303_at" 25386209 "25M" "ENSG00000185433"
"231303_at.4458" "231303_at" 25386185 "25M" "ENSG00000185433"
"231454_at.4459" "231454_at" 41175778 "25M" "ENSG00000280109"
"231454_at.4460" "231454_at" 41175753 "25M" "ENSG00000280109"
"231454_at.4461" "231454_at" 41175478 "25M" "ENSG00000280109"
"231454_at.4462" "231454_at" 41175460 "25M" "ENSG00000280109"
"231454_at.4463" "231454_at" 41175410 "25M" "ENSG00000280109"
"231454_at.4464" "231454_at" 41175386 "25M" "ENSG00000280109"
"231454_at.4465" "231454_at" 41175365 "25M" "ENSG00000280109"
"231454_at.4466" "231454_at" 41175353 "25M" "ENSG00000280109"
"231454_at.4467" "231454_at" 41175318 "25M" "ENSG00000280109"
"231454_at.4468" "231454_at" 41175295 "25M" "ENSG00000280109"
"231454_at.4469" "231454_at" 41175279 "25M" "ENSG00000280109"
"231491_at.1" "231491_at" 27743469 "25M" "ENSG00000225298"
"231491_at.2" "231491_at" 27745873 "25M" "ENSG00000225298"
"231491_at.3" "231491_at" 27745898 "25M" "ENSG00000225298"
"231491_at.4" "231491_at" 27745927 "25M" "ENSG00000225298"
"231491_at.5" "231491_at" 27745942 "25M" "ENSG00000225298"
"231491_at.6" "231491_at" 27745990 "25M" "ENSG00000225298"
"231491_at.7" "231491_at" 27751084 "25M" "ENSG00000225298"
"231491_at.8" "231491_at" 27751135 "25M" "ENSG00000225298"
"231491_at.9" "231491_at" 27751150 "25M" "ENSG00000225298"
"231860_at.4492" "231860_at" 39190778 "25M" "ENSG00000185658"
"231860_at.4493" "231860_at" 39190760 "25M" "ENSG00000185658"
"231860_at.4494" "231860_at" 39190696 "25M" "ENSG00000185658"
"231860_at.4495" "231860_at" 39190658 "25M" "ENSG00000185658"
"231860_at.4496" "231860_at" 39190613 "25M" "ENSG00000185658"
"231860_at.4497" "231860_at" 39190599 "25M" "ENSG00000185658"
"231860_at.4498" "231860_at" 39190557 "25M" "ENSG00000185658"
"231860_at.4499" "231860_at" 39190502 "25M" "ENSG00000185658"
"231860_at.4500" "231860_at" 39190472 "25M" "ENSG00000185658"
"231860_at.4501" "231860_at" 39190390 "25M" "ENSG00000185658"
"231860_at.4502" "231860_at" 39190318 "25M" "ENSG00000185658"
"231931_at.4524" "231931_at" 41798698 "25M" "ENSG00000141956"
"231931_at.4525" "231931_at" 41798694 "25M" "ENSG00000141956"
"231931_at.4526" "231931_at" 41798689 "25M" "ENSG00000141956"
"231931_at.4527" "231931_at" 41798535 "25M" "ENSG00000141956"
"231931_at.4528" "231931_at" 41798530 "25M" "ENSG00000141956"
"231931_at.4529" "231931_at" 41798508 "25M" "ENSG00000141956"
"231931_at.4530" "231931_at" 41798501 "25M" "ENSG00000141956"
"231931_at.4531" "231931_at" 41798497 "25M" "ENSG00000141956"
"231931_at.4532" "231931_at" 41798491 "25M" "ENSG00000141956"
"231931_at.4533" "231931_at" 41798486 "25M" "ENSG00000141956"
"231931_at.4534" "231931_at" 41798735 "25M" "ENSG00000141956"
"231960_at.4535" "231960_at" 39186015 "25M" "ENSG00000185658"
"231960_at.4536" "231960_at" 39186008 "25M" "ENSG00000185658"
"231960_at.4537" "231960_at" 39185998 "25M" "ENSG00000185658"
"231960_at.4538" "231960_at" 39185987 "25M" "ENSG00000185658"
"231960_at.4539" "231960_at" 39185970 "25M" "ENSG00000185658"
"231960_at.4540" "231960_at" 39185681 "25M" "ENSG00000185658"
"231960_at.4541" "231960_at" 39185649 "25M" "ENSG00000185658"
"231960_at.4542" "231960_at" 39185593 "25M" "ENSG00000185658"
"231960_at.4543" "231960_at" 39185583 "25M" "ENSG00000185658"
"231960_at.4544" "231960_at" 39185557 "25M" "ENSG00000185658"
"231960_at.4545" "231960_at" 39185542 "25M" "ENSG00000185658"
"232191_at.1" "232191_at" 42917319 "25M" "ENSG00000233056"
"232191_at.2" "232191_at" 42917279 "25M" "ENSG00000233056"
"232191_at.3" "232191_at" 42917247 "25M" "ENSG00000233056"
"232191_at.4" "232191_at" 42917093 "25M" "ENSG00000233056"
"232191_at.5" "232191_at" 42917022 "25M" "ENSG00000233056"
"232191_at.6" "232191_at" 42916947 "25M" "ENSG00000233056"
"232191_at.7" "232191_at" 42916934 "25M" "ENSG00000233056"
"232191_at.8" "232191_at" 42916918 "25M" "ENSG00000233056"
"232191_at.9" "232191_at" 42916906 "25M" "ENSG00000233056"
"232191_at.10" "232191_at" 42916825 "25M" "ENSG00000233056"
"232196_at.1" "232196_at" 39406281 "25M" "ENSG00000157578"
"232196_at.2" "232196_at" 39406245 "25M" "ENSG00000157578"
"232196_at.3" "232196_at" 39406167 "25M" "ENSG00000157578"
"232196_at.4" "232196_at" 39406150 "25M" "ENSG00000157578"
"232196_at.5" "232196_at" 39406070 "25M" "ENSG00000157578"
"232196_at.6" "232196_at" 39406038 "25M" "ENSG00000157578"
"232196_at.7" "232196_at" 39405992 "25M" "ENSG00000157578"
"232196_at.8" "232196_at" 39405954 "25M" "ENSG00000157578"
"232196_at.9" "232196_at" 39405913 "25M" "ENSG00000157578"
"232196_at.10" "232196_at" 39405903 "25M" "ENSG00000157578"
"232390_at.4593" "232390_at" 21541148 "25M" "ENSG00000154654"
"232390_at.4594" "232390_at" 21541200 "25M" "ENSG00000154654"
"232390_at.4595" "232390_at" 21541214 "25M" "ENSG00000154654"
"232390_at.4596" "232390_at" 21541226 "25M" "ENSG00000154654"
"232390_at.4597" "232390_at" 21541254 "25M" "ENSG00000154654"
"232390_at.4598" "232390_at" 21541267 "25M" "ENSG00000154654"
"232390_at.4599" "232390_at" 21541311 "25M" "ENSG00000154654"
"232390_at.4600" "232390_at" 21541402 "25M" "ENSG00000154654"
"232390_at.4601" "232390_at" 21541043 "25M" "ENSG00000154654"
"232390_at.4602" "232390_at" 21541058 "25M" "ENSG00000154654"
"232390_at.4603" "232390_at" 21541070 "25M" "ENSG00000154654"
"232411_at.4604" "232411_at" 37607914 "25M" "ENSG00000157542"
"232411_at.4605" "232411_at" 37607806 "25M" "ENSG00000157542"
"232411_at.4606" "232411_at" 37607761 "25M" "ENSG00000157542"
"232411_at.4607" "232411_at" 37607747 "25M" "ENSG00000157542"
"232411_at.4608" "232411_at" 37607712 "25M" "ENSG00000157542"
"232411_at.4609" "232411_at" 37607648 "25M" "ENSG00000157542"
"232411_at.4610" "232411_at" 37607585 "25M" "ENSG00000157542"
"232411_at.4611" "232411_at" 37607574 "25M" "ENSG00000157542"
"232411_at.4612" "232411_at" 37607539 "25M" "ENSG00000157542"
"232411_at.4613" "232411_at" 37607433 "25M" "ENSG00000157542"
"232411_at.4614" "232411_at" 37607412 "25M" "ENSG00000157542"
"232536_at.4637" "232536_at" 44461677 "25M" "ENSG00000160233"
"232536_at.4638" "232536_at" 44461692 "25M" "ENSG00000160233"
"232536_at.4639" "232536_at" 44461741 "25M" "ENSG00000160233"
"232536_at.4640" "232536_at" 44461798 "25M" "ENSG00000160233"
"232536_at.4641" "232536_at" 44461826 "25M" "ENSG00000160233"
"232536_at.4642" "232536_at" 44461852 "25M" "ENSG00000160233"
"232536_at.4643" "232536_at" 44461901 "25M" "ENSG00000160233"
"232536_at.4644" "232536_at" 44461923 "25M" "ENSG00000160233"
"232536_at.4645" "232536_at" 44461972 "25M" "ENSG00000160233"
"232536_at.4646" "232536_at" 44462043 "25M" "ENSG00000160233"
"232536_at.4647" "232536_at" 44462058 "25M" "ENSG00000160233"
"232549_at.4648" "232549_at" 14227305 "25M" "ENSG00000185272"
"232549_at.4649" "232549_at" 14227314 "25M" "ENSG00000185272"
"232549_at.4650" "232549_at" 14227409 "25M" "ENSG00000185272"
"232549_at.4651" "232549_at" 14227445 "25M" "ENSG00000185272"
"232549_at.4652" "232549_at" 14227498 "25M" "ENSG00000185272"
"232549_at.4653" "232549_at" 14227609 "25M" "ENSG00000185272"
"232549_at.4654" "232549_at" 14227615 "25M" "ENSG00000185272"
"232549_at.4655" "232549_at" 14227644 "25M" "ENSG00000185272"
"232549_at.4656" "232549_at" 14227666 "25M" "ENSG00000185272"
"232549_at.4657" "232549_at" 14227238 "25M" "ENSG00000185272"
"232549_at.4658" "232549_at" 14227251 "25M" "ENSG00000185272"
"232740_at.4659" "232740_at" 46242407 "25M" "ENSG00000215424"
"232740_at.4660" "232740_at" 46242469 "25M" "ENSG00000215424"
"232740_at.4661" "232740_at" 46242508 "25M" "ENSG00000215424"
"232740_at.4662" "232740_at" 46242561 "25M" "ENSG00000215424"
"232740_at.4663" "232740_at" 46242583 "25M" "ENSG00000215424"
"232740_at.4664" "232740_at" 46242619 "25M" "ENSG00000215424"
"232740_at.4665" "232740_at" 46242672 "25M" "ENSG00000215424"
"232740_at.4666" "232740_at" 46242706 "25M" "ENSG00000215424"
"232740_at.4667" "232740_at" 46242781 "25M" "ENSG00000215424"
"232740_at.4668" "232740_at" 46242841 "25M" "ENSG00000215424"
"232740_at.4669" "232740_at" 46242897 "25M" "ENSG00000215424"
"232755_at.4670" "232755_at" 44800349 "25M" "ENSG00000184787"
"232755_at.4671" "232755_at" 44800333 "25M" "ENSG00000184787"
"232755_at.4672" "232755_at" 44800320 "25M" "ENSG00000184787"
"232755_at.4673" "232755_at" 44800306 "25M" "ENSG00000184787"
"232755_at.4674" "232755_at" 44800290 "25M" "ENSG00000184787"
"232755_at.4675" "232755_at" 44800247 "25M" "ENSG00000184787"
"232755_at.4676" "232755_at" 44800204 "25M" "ENSG00000184787"
"232755_at.4677" "232755_at" 44800156 "25M" "ENSG00000184787"
"232755_at.4678" "232755_at" 44800535 "25M" "ENSG00000184787"
"232755_at.4679" "232755_at" 44800522 "25M" "ENSG00000184787"
"232755_at.4680" "232755_at" 44800498 "25M" "ENSG00000184787"
"232804_at.4681" "232804_at" 34784320 "25M" "ENSG00000234380"
"232804_at.4682" "232804_at" 34784340 "25M" "ENSG00000234380"
"232804_at.4683" "232804_at" 34784419 "25M" "ENSG00000234380"
"232804_at.4684" "232804_at" 34784446 "25M" "ENSG00000234380"
"232804_at.4685" "232804_at" 34784457 "25M" "ENSG00000234380"
"232804_at.4686" "232804_at" 34784491 "25M" "ENSG00000234380"
"232804_at.4687" "232804_at" 34784506 "25M" "ENSG00000234380"
"232804_at.4688" "232804_at" 34784514 "25M" "ENSG00000234380"
"232804_at.4689" "232804_at" 34784543 "25M" "ENSG00000234380"
"232804_at.4690" "232804_at" 34784580 "25M" "ENSG00000234380"
"232804_at.4691" "232804_at" 34784843 "25M" "ENSG00000234380"
"233371_at.4742" "233371_at" 14288435 "25M" "ENSG00000243064"
"233371_at.4743" "233371_at" 14288459 "25M" "ENSG00000243064"
"233371_at.4744" "233371_at" 14288472 "25M" "ENSG00000243064"
"233371_at.4745" "233371_at" 14288509 "25M" "ENSG00000243064"
"233371_at.4746" "233371_at" 14291614 "25M" "ENSG00000243064"
"233371_at.4747" "233371_at" 14291686 "25M" "ENSG00000243064"
"233371_at.4748" "233371_at" 14299514 "25M" "ENSG00000243064"
"233371_at.4749" "233371_at" 14299561 "25M" "ENSG00000243064"
"233371_at.4750" "233371_at" 14299577 "25M" "ENSG00000243064"
"233371_at.4751" "233371_at" 14299593 "25M" "ENSG00000243064"
"233371_at.4752" "233371_at" 14299608 "25M" "ENSG00000243064"
"233387_s_at.1" "233387_s_at" 46346945 "25M" "ENSG00000160299"
"233387_s_at.2" "233387_s_at" 46349056 "25M" "ENSG00000160299"
"233387_s_at.3" "233387_s_at" 46349069 "25M" "ENSG00000160299"
"233387_s_at.4" "233387_s_at" 46349684 "25M" "ENSG00000160299"
"233387_s_at.5" "233387_s_at" 46349693 "25M" "ENSG00000160299"
"233387_s_at.6" "233387_s_at" 46346748 "25M" "ENSG00000160299"
"233387_s_at.7" "233387_s_at" 46346770 "25M" "ENSG00000160299"
"233387_s_at.8" "233387_s_at" 46346781 "25M" "ENSG00000160299"
"233387_s_at.9" "233387_s_at" 46346796 "25M" "ENSG00000160299"
"233387_s_at.10" "233387_s_at" 46346834 "25M" "ENSG00000160299"
"233753_at.4775" "233753_at" 31684472 "25M" "ENSG00000156304"
"233753_at.4776" "233753_at" 31684447 "25M" "ENSG00000156304"
"233753_at.4777" "233753_at" 31684435 "25M" "ENSG00000156304"
"233753_at.4778" "233753_at" 31684403 "25M" "ENSG00000156304"
"233753_at.4779" "233753_at" 31684366 "25M" "ENSG00000156304"
"233753_at.4780" "233753_at" 31684328 "25M" "ENSG00000156304"
"233753_at.4781" "233753_at" 31684257 "25M" "ENSG00000156304"
"233753_at.4782" "233753_at" 31684204 "25M" "ENSG00000156304"
"233753_at.4783" "233753_at" 31684167 "25M" "ENSG00000156304"
"233753_at.4784" "233753_at" 31684121 "25M" "ENSG00000156304"
"233753_at.4785" "233753_at" 31684052 "25M" "ENSG00000156304"
"233818_at.1" "233818_at" 28967891 "25M" "ENSG00000198862"
"233818_at.2" "233818_at" 28967868 "25M" "ENSG00000198862"
"233818_at.3" "233818_at" 28967854 "25M" "ENSG00000198862"
"233818_at.4" "233818_at" 28967827 "25M" "ENSG00000198862"
"233818_at.5" "233818_at" 28967814 "25M" "ENSG00000198862"
"233818_at.6" "233818_at" 28967778 "25M" "ENSG00000198862"
"233818_at.7" "233818_at" 28967743 "25M" "ENSG00000198862"
"233818_at.8" "233818_at" 28967719 "25M" "ENSG00000198862"
"233818_at.9" "233818_at" 28967679 "25M" "ENSG00000198862"
"233818_at.10" "233818_at" 28967665 "25M" "ENSG00000198862"
"233819_s_at.4834" "233819_s_at" 28967151 "25M" "ENSG00000198862"
"233819_s_at.4835" "233819_s_at" 28967140 "25M" "ENSG00000198862"
"233819_s_at.4836" "233819_s_at" 28967125 "25M" "ENSG00000198862"
"233819_s_at.4837" "233819_s_at" 28967112 "25M" "ENSG00000198862"
"233819_s_at.4838" "233819_s_at" 28967064 "25M" "ENSG00000198862"
"233819_s_at.4839" "233819_s_at" 28967034 "25M" "ENSG00000198862"
"233819_s_at.4840" "233819_s_at" 28967019 "25M" "ENSG00000198862"
"233819_s_at.4841" "233819_s_at" 28966985 "25M" "ENSG00000198862"
"233819_s_at.4842" "233819_s_at" 28966977 "25M" "ENSG00000198862"
"233819_s_at.4843" "233819_s_at" 28966932 "25M" "ENSG00000198862"
"233819_s_at.4844" "233819_s_at" 28966926 "25M" "ENSG00000198862"
"233901_at.4845" "233901_at" 32260332 "25M" "ENSG00000261610"
"233901_at.4846" "233901_at" 32260306 "25M" "ENSG00000261610"
"233901_at.4847" "233901_at" 32260236 "25M" "ENSG00000261610"
"233901_at.4848" "233901_at" 32260176 "25M" "ENSG00000261610"
"233901_at.4849" "233901_at" 32260155 "25M" "ENSG00000261610"
"233901_at.4850" "233901_at" 32260140 "25M" "ENSG00000261610"
"233901_at.4851" "233901_at" 32260123 "25M" "ENSG00000261610"
"233901_at.4852" "233901_at" 32259982 "25M" "ENSG00000261610"
"233901_at.4853" "233901_at" 32259970 "25M" "ENSG00000261610"
"233901_at.4854" "233901_at" 32259886 "25M" "ENSG00000261610"
"233901_at.4855" "233901_at" 32259871 "25M" "ENSG00000261610"
"233952_s_at.4856" "233952_s_at" 41989193 "25M" "ENSG00000173276"
"233952_s_at.4857" "233952_s_at" 41989092 "25M" "ENSG00000173276"
"233952_s_at.4858" "233952_s_at" 41989079 "25M" "ENSG00000173276"
"233952_s_at.4859" "233952_s_at" 41988978 "25M" "ENSG00000173276"
"233952_s_at.4860" "233952_s_at" 41988958 "25M" "ENSG00000173276"
"233952_s_at.4861" "233952_s_at" 41988940 "25M" "ENSG00000173276"
"233952_s_at.4862" "233952_s_at" 41988906 "25M" "ENSG00000173276"
"233952_s_at.4863" "233952_s_at" 41988893 "25M" "ENSG00000173276"
"233952_s_at.4864" "233952_s_at" 41988826 "25M" "ENSG00000173276"
"233952_s_at.4865" "233952_s_at" 41988811 "25M" "ENSG00000173276"
"233952_s_at.4866" "233952_s_at" 41988690 "25M" "ENSG00000173276"
"234315_at.4867" "234315_at" 29361030 "25M" "ENSG00000248476"
"234315_at.4868" "234315_at" 29361048 "25M" "ENSG00000248476"
"234315_at.4869" "234315_at" 29361065 "25M" "ENSG00000248476"
"234315_at.4870" "234315_at" 29361122 "25M" "ENSG00000248476"
"234315_at.4871" "234315_at" 29361186 "25M" "ENSG00000248476"
"234315_at.4872" "234315_at" 29361581 "25M" "ENSG00000248476"
"234315_at.4873" "234315_at" 29361681 "25M" "ENSG00000248476"
"234315_at.4874" "234315_at" 29361692 "25M" "ENSG00000248476"
"234315_at.4875" "234315_at" 29361754 "25M" "ENSG00000248476"
"234315_at.4876" "234315_at" 29361818 "25M" "ENSG00000248476"
"234315_at.4877" "234315_at" 29361836 "25M" "ENSG00000248476"
"234524_at.1" "234524_at" 41838031 "25M" "ENSG00000141956"
"234524_at.2" "234524_at" 41838005 "25M" "ENSG00000141956"
"234524_at.3" "234524_at" 41836611 "25M" "ENSG00000141956"
"234524_at.4" "234524_at" 41836554 "25M" "ENSG00000141956"
"234524_at.5" "234524_at" 41836532 "25M" "ENSG00000141956"
"234524_at.6" "234524_at" 41836476 "25M" "ENSG00000141956"
"234524_at.7" "234524_at" 41836127 "25M" "ENSG00000141956"
"234524_at.8" "234524_at" 41835488 "25M" "ENSG00000141956"
"234524_at.9" "234524_at" 41835435 "25M" "ENSG00000141956"
"234730_s_at.4952" "234730_s_at" 41741391 "25M" "ENSG00000183421"
"234730_s_at.4953" "234730_s_at" 41741121 "25M" "ENSG00000183421"
"234730_s_at.4954" "234730_s_at" 41741109 "25M" "ENSG00000183421"
"234730_s_at.4955" "234730_s_at" 41741097 "25M" "ENSG00000183421"
"234730_s_at.4956" "234730_s_at" 41741034 "25M" "ENSG00000183421"
"234730_s_at.4957" "234730_s_at" 41741006 "25M" "ENSG00000183421"
"234730_s_at.4958" "234730_s_at" 41741001 "25M" "ENSG00000183421"
"234730_s_at.4959" "234730_s_at" 41740997 "25M" "ENSG00000183421"
"234730_s_at.4960" "234730_s_at" 41740993 "25M" "ENSG00000183421"
"234730_s_at.4961" "234730_s_at" 41740991 "25M" "ENSG00000183421"
"234730_s_at.4962" "234730_s_at" 41740933 "25M" "ENSG00000183421"
"235044_at.4996" "235044_at" 26467718 "25M" "ENSG00000166265"
"235044_at.4997" "235044_at" 26467707 "25M" "ENSG00000166265"
"235044_at.4998" "235044_at" 26467692 "25M" "ENSG00000166265"
"235044_at.4999" "235044_at" 26467672 "25M" "ENSG00000166265"
"235044_at.5000" "235044_at" 26467587 "25M" "ENSG00000166265"
"235044_at.5001" "235044_at" 26467536 "25M" "ENSG00000166265"
"235044_at.5002" "235044_at" 26467485 "25M" "ENSG00000166265"
"235044_at.5003" "235044_at" 26467449 "25M" "ENSG00000166265"
"235044_at.5004" "235044_at" 26467438 "25M" "ENSG00000166265"
"235044_at.5005" "235044_at" 26467336 "25M" "ENSG00000166265"
"235044_at.5006" "235044_at" 26467299 "25M" "ENSG00000166265"
"235368_at.5007" "235368_at" 26919777 "25M" "ENSG00000154736"
"235368_at.5008" "235368_at" 26919550 "25M" "ENSG00000154736"
"235368_at.5009" "235368_at" 26919535 "25M" "ENSG00000154736"
"235368_at.5010" "235368_at" 26919442 "25M" "ENSG00000154736"
"235368_at.5011" "235368_at" 26919428 "25M" "ENSG00000154736"
"235368_at.5012" "235368_at" 26919385 "25M" "ENSG00000154736"
"235368_at.5013" "235368_at" 26919367 "25M" "ENSG00000154736"
"235368_at.5014" "235368_at" 26919353 "25M" "ENSG00000154736"
"235368_at.5015" "235368_at" 26919311 "25M" "ENSG00000154736"
"235368_at.5016" "235368_at" 26919294 "25M" "ENSG00000154736"
