"probeID" "start" "CIGAR" "Ensembl"
"228597_at.1268" "228597_at" 32268520 "25M" "ENSG00000159055"
"228597_at.1269" "228597_at" 32268579 "25M" "ENSG00000159055"
"228597_at.1270" "228597_at" 32268686 "25M" "ENSG00000159055"
"228597_at.1271" "228597_at" 32268695 "25M" "ENSG00000159055"
"228597_at.1272" "228597_at" 32268722 "25M" "ENSG00000159055"
"228665_at.797" "228665_at" 26466261 "25M" "ENSG00000166265"
"228665_at.798" "228665_at" 26466326 "25M" "ENSG00000166265"
"228665_at.799" "228665_at" 26466350 "25M" "ENSG00000166265"
"228665_at.800" "228665_at" 26466370 "25M" "ENSG00000166265"
"228665_at.801" "228665_at" 26466437 "25M" "ENSG00000166265"
"228665_at.802" "228665_at" 26466458 "25M" "ENSG00000166265"
"228665_at.803" "228665_at" 26466469 "25M" "ENSG00000166265"
"228665_at.804" "228665_at" 26466486 "25M" "ENSG00000166265"
"228665_at.805" "228665_at" 26466535 "25M" "ENSG00000166265"
"228665_at.806" "228665_at" 26466547 "25M" "ENSG00000166265"
"228665_at.807" "228665_at" 26466575 "25M" "ENSG00000166265"
"228722_at.4830" "228722_at" 46660823 "25M" "ENSG00000160310"
"228722_at.4831" "228722_at" 46660977 "25M" "ENSG00000160310"
"228722_at.4832" "228722_at" 46660994 "25M" "ENSG00000160310"
"228722_at.4833" "228722_at" 46661009 "25M" "ENSG00000160310"
"228722_at.4834" "228722_at" 46661025 "25M" "ENSG00000160310"
"228722_at.4835" "228722_at" 46661042 "25M" "ENSG00000160310"
"228722_at.4836" "228722_at" 46661113 "25M" "ENSG00000160310"
"228722_at.4837" "228722_at" 46661164 "25M" "ENSG00000160310"
"228722_at.4838" "228722_at" 46661179 "25M" "ENSG00000160310"
"228722_at.4839" "228722_at" 46661195 "25M" "ENSG00000160310"
"228722_at.4840" "228722_at" 46661218 "25M" "ENSG00000160310"
"228725_x_at.4786" "228725_x_at" 46644418 "25M" "ENSG00000160310"
"228725_x_at.4787" "228725_x_at" 46644436 "25M" "ENSG00000160310"
"228725_x_at.4788" "228725_x_at" 46648501 "25M" "ENSG00000160310"
"228725_x_at.4789" "228725_x_at" 46648545 "25M" "ENSG00000160310"
"228725_x_at.4790" "228725_x_at" 46648572 "25M" "ENSG00000160310"
"228725_x_at.4791" "228725_x_at" 46648599 "21M955N4M" "ENSG00000160310"
"228725_x_at.4792" "228725_x_at" 46649623 "25M" "ENSG00000160310"
"228725_x_at.4793" "228725_x_at" 46649640 "25M" "ENSG00000160310"
"228725_x_at.4794" "228725_x_at" 46649688 "25M" "ENSG00000160310"
"228725_x_at.4795" "228725_x_at" 46649805 "25M" "ENSG00000160310"
"228725_x_at.4796" "228725_x_at" 46649825 "25M" "ENSG00000160310"
"228822_s_at.1007" "228822_s_at" 29053823 "25M" "ENSG00000156256"
"228822_s_at.1008" "228822_s_at" 29053845 "25M" "ENSG00000156256"
"228822_s_at.1010" "228822_s_at" 29053860 "25M" "ENSG00000156256"
"228822_s_at.1013" "228822_s_at" 29053905 "25M" "ENSG00000156256"
"228822_s_at.1017" "228822_s_at" 29054087 "25M" "ENSG00000156256"
"228822_s_at.1018" "228822_s_at" 29054102 "25M" "ENSG00000156256"
"228822_s_at.1020" "228822_s_at" 29054112 "25M" "ENSG00000156256"
"228822_s_at.1022" "228822_s_at" 29054121 "25M" "ENSG00000156256"
"228822_s_at.1023" "228822_s_at" 29054141 "25M" "ENSG00000156256"
"228822_s_at.1025" "228822_s_at" 29054150 "25M" "ENSG00000156256"
"228822_s_at.1027" "228822_s_at" 29054459 "25M" "ENSG00000156256"
"228908_s_at.4308" "228908_s_at" 45296829 "25M" "ENSG00000223768"
"228908_s_at.4309" "228908_s_at" 45296831 "25M" "ENSG00000223768"
"228908_s_at.4310" "228908_s_at" 45296898 "25M" "ENSG00000223768"
"228908_s_at.4311" "228908_s_at" 45296903 "25M" "ENSG00000223768"
"228908_s_at.4312" "228908_s_at" 45296941 "25M" "ENSG00000223768"
"228908_s_at.4313" "228908_s_at" 45296948 "25M" "ENSG00000223768"
"228908_s_at.4314" "228908_s_at" 45296962 "25M" "ENSG00000223768"
"228908_s_at.4315" "228908_s_at" 45296978 "25M" "ENSG00000223768"
"228908_s_at.4316" "228908_s_at" 45296983 "25M" "ENSG00000223768"
"228908_s_at.4317" "228908_s_at" 45297007 "25M" "ENSG00000223768"
"228908_s_at.4318" "228908_s_at" 45297016 "25M" "ENSG00000223768"
"228909_at.4319" "228909_at" 45297064 "25M" "ENSG00000223768"
"228909_at.4320" "228909_at" 45297139 "25M" "ENSG00000223768"
"228909_at.4321" "228909_at" 45297154 "25M" "ENSG00000223768"
"228909_at.4322" "228909_at" 45297166 "25M" "ENSG00000223768"
"228909_at.4323" "228909_at" 45297183 "25M" "ENSG00000223768"
"228909_at.4324" "228909_at" 45297207 "25M" "ENSG00000223768"
"228909_at.4325" "228909_at" 45297223 "25M" "ENSG00000223768"
"228909_at.4326" "228909_at" 45297235 "25M" "ENSG00000223768"
"228909_at.4327" "228909_at" 45297256 "25M" "ENSG00000223768"
"228909_at.4328" "228909_at" 45297274 "25M" "ENSG00000223768"
"228909_at.4329" "228909_at" 45297312 "25M" "ENSG00000223768"
"228976_at.3809" "228976_at" 44223065 "25M" "ENSG00000160223"
"228976_at.3810" "228976_at" 44223091 "25M" "ENSG00000160223"
"228976_at.3811" "228976_at" 44223182 "25M" "ENSG00000160223"
"228976_at.3812" "228976_at" 44223230 "25M" "ENSG00000160223"
"228976_at.3813" "228976_at" 44223243 "25M" "ENSG00000160223"
"228976_at.3814" "228976_at" 44223293 "25M" "ENSG00000160223"
"228976_at.3815" "228976_at" 44223332 "25M" "ENSG00000160223"
"228976_at.3816" "228976_at" 44223351 "25M" "ENSG00000160223"
"228976_at.3817" "228976_at" 44223366 "25M" "ENSG00000160223"
"228976_at.3818" "228976_at" 44223382 "25M" "ENSG00000160223"
"228976_at.3819" "228976_at" 44223446 "25M" "ENSG00000160223"
"229040_at.4145" "229040_at" 44929296 "25M" "ENSG00000227039"
"229040_at.4146" "229040_at" 44929334 "25M" "ENSG00000227039"
"229040_at.4147" "229040_at" 44929342 "25M" "ENSG00000227039"
"229040_at.4148" "229040_at" 44929345 "25M" "ENSG00000227039"
"229040_at.4150" "229040_at" 44929412 "25M" "ENSG00000227039"
"229040_at.4151" "229040_at" 44929424 "25M" "ENSG00000227039"
"229040_at.4152" "229040_at" 44929429 "25M" "ENSG00000227039"
"229040_at.4153" "229040_at" 44929460 "25M" "ENSG00000227039"
"229040_at.4154" "229040_at" 44929468 "25M" "ENSG00000227039"
"229040_at.4155" "229040_at" 44929473 "25M" "ENSG00000227039"
"229040_at.4156" "229040_at" 44929482 "25M" "ENSG00000227039"
"229041_s_at.4149" "229041_s_at" 44929399 "25M" "ENSG00000227039"
"229041_s_at.4157" "229041_s_at" 44929524 "25M" "ENSG00000227039"
"229041_s_at.4158" "229041_s_at" 44929527 "25M" "ENSG00000227039"
"229041_s_at.4159" "229041_s_at" 44929543 "25M" "ENSG00000227039"
"229041_s_at.4160" "229041_s_at" 44929552 "25M" "ENSG00000227039"
"229041_s_at.4161" "229041_s_at" 44929556 "25M" "ENSG00000227039"
"229041_s_at.4162" "229041_s_at" 44929598 "25M" "ENSG00000227039"
"229041_s_at.4163" "229041_s_at" 44929604 "25M" "ENSG00000227039"
"229041_s_at.4164" "229041_s_at" 44929611 "25M" "ENSG00000227039"
"229041_s_at.4165" "229041_s_at" 44929622 "25M" "ENSG00000227039"
"229041_s_at.4166" "229041_s_at" 44929634 "25M" "ENSG00000227039"
"229127_at.699" "229127_at" 25716666 "25M" "ENSG00000154721"
"229127_at.700" "229127_at" 25716711 "25M" "ENSG00000154721"
"229127_at.701" "229127_at" 25716732 "25M" "ENSG00000154721"
"229127_at.702" "229127_at" 25716773 "25M" "ENSG00000154721"
"229127_at.703" "229127_at" 25716805 "25M" "ENSG00000154721"
"229127_at.704" "229127_at" 25716859 "25M" "ENSG00000154721"
"229127_at.705" "229127_at" 25716890 "25M" "ENSG00000154721"
"229127_at.706" "229127_at" 25716987 "25M" "ENSG00000154721"
"229127_at.707" "229127_at" 25717041 "25M" "ENSG00000154721"
"229127_at.708" "229127_at" 25717066 "25M" "ENSG00000154721"
"229127_at.709" "229127_at" 25717183 "25M" "ENSG00000154721"
"229357_at.841" "229357_at" 26917942 "25M" "ENSG00000154736"
"229357_at.842" "229357_at" 26917986 "25M" "ENSG00000154736"
"229357_at.843" "229357_at" 26918044 "25M" "ENSG00000154736"
"229357_at.844" "229357_at" 26918054 "25M" "ENSG00000154736"
"229357_at.845" "229357_at" 26918085 "25M" "ENSG00000154736"
"229357_at.846" "229357_at" 26918106 "25M" "ENSG00000154736"
"229357_at.847" "229357_at" 26918148 "25M" "ENSG00000154736"
"229357_at.848" "229357_at" 26918160 "25M" "ENSG00000154736"
"229357_at.849" "229357_at" 26918243 "25M" "ENSG00000154736"
"229357_at.850" "229357_at" 26918257 "25M" "ENSG00000154736"
"229357_at.851" "229357_at" 26918325 "25M" "ENSG00000154736"
"229437_at.656" "229437_at" 25574642 "25M" "ENSG00000234883"
"229437_at.657" "229437_at" 25574751 "25M" "ENSG00000234883"
"229437_at.658" "229437_at" 25574763 "25M" "ENSG00000234883"
"229437_at.659" "229437_at" 25574778 "25M" "ENSG00000234883"
"229437_at.660" "229437_at" 25574921 "25M" "ENSG00000234883"
"229437_at.661" "229437_at" 25574932 "25M" "ENSG00000234883"
"229437_at.662" "229437_at" 25574996 "25M" "ENSG00000234883"
"229437_at.663" "229437_at" 25575015 "25M" "ENSG00000234883"
"229437_at.664" "229437_at" 25575091 "25M" "ENSG00000234883"
"229437_at.665" "229437_at" 25575106 "25M" "ENSG00000234883"
"229437_at.666" "229437_at" 25575138 "25M" "ENSG00000234883"
"230042_at.1900" "230042_at" 33899279 "25M" "ENSG00000205726"
"230042_at.1901" "230042_at" 33899290 "25M" "ENSG00000205726"
"230042_at.1902" "230042_at" 33899302 "25M" "ENSG00000205726"
"230042_at.1903" "230042_at" 33899379 "25M" "ENSG00000205726"
"230042_at.1904" "230042_at" 33899402 "25M" "ENSG00000205726"
"230042_at.1905" "230042_at" 33899552 "25M" "ENSG00000205726"
"230042_at.1906" "230042_at" 33899590 "25M" "ENSG00000205726"
"230042_at.1907" "230042_at" 33899607 "25M" "ENSG00000205726"
"230042_at.1908" "230042_at" 33899624 "25M" "ENSG00000205726"
"230042_at.1909" "230042_at" 33899676 "25M" "ENSG00000205726"
"230042_at.1910" "230042_at" 33899728 "25M" "ENSG00000205726"
"230093_at.3288" "230093_at" 42472536 "25M" "ENSG00000160188"
"230093_at.3289" "230093_at" 42472578 "25M" "ENSG00000160188"
"230093_at.3290" "230093_at" 42472679 "25M" "ENSG00000160188"
"230093_at.3291" "230093_at" 42472736 "25M" "ENSG00000160188"
"230093_at.3292" "230093_at" 42472766 "25M" "ENSG00000160188"
"230093_at.3293" "230093_at" 42472787 "25M" "ENSG00000160188"
"230093_at.3294" "230093_at" 42472812 "25M" "ENSG00000160188"
"230093_at.3295" "230093_at" 42472823 "25M" "ENSG00000160188"
"230093_at.3296" "230093_at" 42475902 "25M" "ENSG00000160188"
"230093_at.3297" "230093_at" 42475941 "25M" "ENSG00000160188"
"230093_at.3298" "230093_at" 42475984 "25M" "ENSG00000160188"
"230097_at.1" "230097_at" 33531758 "25M" "ENSG00000159131"
"230097_at.2" "230097_at" 33531792 "25M" "ENSG00000159131"
"230097_at.3" "230097_at" 33531912 "25M" "ENSG00000159131"
"230097_at.4" "230097_at" 33531951 "25M" "ENSG00000159131"
"230097_at.5" "230097_at" 33531965 "25M" "ENSG00000159131"
"230097_at.6" "230097_at" 33532009 "25M" "ENSG00000159131"
"230269_at.2876" "230269_at" 39672809 "25M" "ENSG00000183778"
"230269_at.2877" "230269_at" 39672824 "25M" "ENSG00000183778"
"230269_at.2878" "230269_at" 39672842 "25M" "ENSG00000183778"
"230269_at.2879" "230269_at" 39672857 "25M" "ENSG00000183778"
"230269_at.2880" "230269_at" 39672871 "25M" "ENSG00000183778"
"230269_at.2881" "230269_at" 39672890 "25M" "ENSG00000183778"
"230269_at.2882" "230269_at" 39672905 "25M" "ENSG00000183778"
"230269_at.2883" "230269_at" 39672926 "25M" "ENSG00000183778"
"230269_at.2884" "230269_at" 39673029 "25M" "ENSG00000183778"
"123" "230394_at" 32576803 "25M" "ENSG00000242220"
"124" "230394_at" 32576750 "25M" "ENSG00000242220"
"125" "230394_at" 32578737 "25M" "ENSG00000242220"
"126" "230394_at" 32576922 "2M1770N23M" "ENSG00000242220"
"127" "230394_at" 32576716 "25M" "ENSG00000242220"
"128" "230394_at" 32582342 "25M" "ENSG00000242220"
"129" "230394_at" 32582228 "25M" "ENSG00000242220"
"130" "230394_at" 32576834 "25M" "ENSG00000242220"
"131" "230394_at" 32578831 "1M3368N24M" "ENSG00000242220"
"132" "230394_at" 32578701 "25M" "ENSG00000242220"
"133" "230394_at" 32582315 "25M" "ENSG00000242220"
"134" "230394_at" 32578831 "1M3368N24M" "ENSG00000265590"
"135" "230394_at" 32582228 "25M" "ENSG00000265590"
"136" "230394_at" 32582315 "25M" "ENSG00000265590"
"137" "230394_at" 32582342 "25M" "ENSG00000265590"
"138" "230470_at" 37221174 "25M" "ENSG00000230366"
"139" "230470_at" 37221358 "25M" "ENSG00000230366"
"140" "230470_at" 37221251 "25M" "ENSG00000230366"
"141" "230470_at" 37221607 "25M" "ENSG00000230366"
"142" "230470_at" 37221662 "25M" "ENSG00000230366"
"143" "230470_at" 37221236 "25M" "ENSG00000230366"
"144" "230470_at" 37221309 "25M" "ENSG00000230366"
"145" "230470_at" 37221379 "25M" "ENSG00000230366"
"146" "230470_at" 37221450 "25M" "ENSG00000230366"
"147" "230470_at" 37221488 "25M" "ENSG00000230366"
"148" "230470_at" 37221594 "25M" "ENSG00000230366"
"149" "230470_at" 37221450 "25M" "ENSG00000242553"
"150" "230470_at" 37221488 "25M" "ENSG00000242553"
"151" "230470_at" 37221594 "25M" "ENSG00000242553"
"230585_at.2618" "230585_at" 38306907 "25M" "ENSG00000157551"
"230585_at.2619" "230585_at" 38306920 "25M" "ENSG00000157551"
"230585_at.2620" "230585_at" 38306955 "25M" "ENSG00000157551"
"230585_at.2621" "230585_at" 38307017 "25M" "ENSG00000157551"
"230585_at.2622" "230585_at" 38307029 "25M" "ENSG00000157551"
"230585_at.2623" "230585_at" 38307085 "25M" "ENSG00000157551"
"230585_at.2624" "230585_at" 38307120 "25M" "ENSG00000157551"
"230585_at.2625" "230585_at" 38307153 "25M" "ENSG00000157551"
"230585_at.2626" "230585_at" 38307185 "25M" "ENSG00000157551"
"230585_at.2627" "230585_at" 38307222 "25M" "ENSG00000157551"
"230585_at.2628" "230585_at" 38307250 "25M" "ENSG00000157551"
"230631_s_at.1553" "230631_s_at" 33265783 "25M" "ENSG00000223799"
"230631_s_at.1554" "230631_s_at" 33265806 "25M" "ENSG00000223799"
"230631_s_at.1555" "230631_s_at" 33265817 "25M" "ENSG00000223799"
"230631_s_at.1556" "230631_s_at" 33265820 "25M" "ENSG00000223799"
"230631_s_at.1557" "230631_s_at" 33265828 "25M" "ENSG00000223799"
"230631_s_at.1558" "230631_s_at" 33265839 "25M" "ENSG00000223799"
"230631_s_at.1559" "230631_s_at" 33265848 "25M" "ENSG00000223799"
"230631_s_at.1560" "230631_s_at" 33265856 "25M" "ENSG00000223799"
"230631_s_at.1561" "230631_s_at" 33265859 "25M" "ENSG00000223799"
"230631_s_at.1562" "230631_s_at" 33265871 "25M" "ENSG00000223799"
"230631_s_at.1563" "230631_s_at" 33265879 "24M160N1M" "ENSG00000223799"
"230632_at.1549" "230632_at" 33265666 "25M" "ENSG00000223799"
"230632_at.1550" "230632_at" 33265680 "25M" "ENSG00000223799"
"230632_at.1551" "230632_at" 33265684 "25M" "ENSG00000223799"
"230632_at.1552" "230632_at" 33265739 "25M" "ENSG00000223799"
"230632_at.1564" "230632_at" 33265892 "11M160N14M" "ENSG00000223799"
"230632_at.1565" "230632_at" 33266094 "25M" "ENSG00000223799"
"230632_at.1566" "230632_at" 33266133 "25M" "ENSG00000223799"
"230632_at.1567" "230632_at" 33266148 "25M" "ENSG00000223799"
"230632_at.1568" "230632_at" 33266159 "25M" "ENSG00000223799"
"230632_at.1569" "230632_at" 33266164 "25M" "ENSG00000223799"
"230632_at.1570" "230632_at" 33266195 "25M" "ENSG00000223799"
"230777_s_at.3102" "230777_s_at" 41798263 "25M" "ENSG00000141956"
"230777_s_at.3103" "230777_s_at" 41798275 "25M" "ENSG00000141956"
"230777_s_at.3104" "230777_s_at" 41798286 "25M" "ENSG00000141956"
"230777_s_at.3105" "230777_s_at" 41798322 "25M" "ENSG00000141956"
"230777_s_at.3106" "230777_s_at" 41798368 "25M" "ENSG00000141956"
"230777_s_at.3107" "230777_s_at" 41798383 "25M" "ENSG00000141956"
"230777_s_at.3108" "230777_s_at" 41798473 "24M86N1M" "ENSG00000141956"
"230777_s_at.3116" "230777_s_at" 41798597 "25M" "ENSG00000141956"
"230777_s_at.3117" "230777_s_at" 41798611 "25M" "ENSG00000141956"
"230777_s_at.3118" "230777_s_at" 41798650 "25M" "ENSG00000141956"
"230777_s_at.3119" "230777_s_at" 41798661 "25M" "ENSG00000141956"
"231245_s_at.4190" "231245_s_at" 45100603 "25M" "ENSG00000267857"
"231245_s_at.4191" "231245_s_at" 45100633 "25M" "ENSG00000267857"
"231245_s_at.4192" "231245_s_at" 45100645 "25M" "ENSG00000267857"
"231245_s_at.4193" "231245_s_at" 45100653 "25M" "ENSG00000267857"
"231245_s_at.4194" "231245_s_at" 45100677 "25M" "ENSG00000267857"
"231245_s_at.4195" "231245_s_at" 45100679 "25M" "ENSG00000267857"
"231245_s_at.4196" "231245_s_at" 45100703 "25M" "ENSG00000267857"
"231245_s_at.4197" "231245_s_at" 45100735 "25M" "ENSG00000267857"
"231245_s_at.4198" "231245_s_at" 45100747 "25M" "ENSG00000267857"
"231245_s_at.4199" "231245_s_at" 45100909 "25M" "ENSG00000267857"
"231245_s_at.4200" "231245_s_at" 45100913 "25M" "ENSG00000267857"
"231303_at.645" "231303_at" 25385953 "25M" "ENSG00000185433"
"231303_at.646" "231303_at" 25386025 "25M" "ENSG00000185433"
"231303_at.647" "231303_at" 25386037 "25M" "ENSG00000185433"
"231303_at.648" "231303_at" 25386048 "25M" "ENSG00000185433"
"231303_at.649" "231303_at" 25386074 "25M" "ENSG00000185433"
"231303_at.650" "231303_at" 25386091 "25M" "ENSG00000185433"
"231303_at.651" "231303_at" 25386127 "25M" "ENSG00000185433"
"231303_at.652" "231303_at" 25386143 "25M" "ENSG00000185433"
"231303_at.653" "231303_at" 25386185 "25M" "ENSG00000185433"
"231303_at.654" "231303_at" 25386209 "25M" "ENSG00000185433"
"231303_at.655" "231303_at" 25386260 "25M" "ENSG00000185433"
"231454_at.2952" "231454_at" 41175279 "25M" "ENSG00000280109"
"231454_at.2953" "231454_at" 41175295 "25M" "ENSG00000280109"
"231454_at.2954" "231454_at" 41175318 "25M" "ENSG00000280109"
"231454_at.2955" "231454_at" 41175353 "25M" "ENSG00000280109"
"231454_at.2956" "231454_at" 41175365 "25M" "ENSG00000280109"
"231454_at.2957" "231454_at" 41175386 "25M" "ENSG00000280109"
"231454_at.2958" "231454_at" 41175410 "25M" "ENSG00000280109"
"231454_at.2959" "231454_at" 41175460 "25M" "ENSG00000280109"
"231454_at.2960" "231454_at" 41175478 "25M" "ENSG00000280109"
"231454_at.2961" "231454_at" 41175753 "25M" "ENSG00000280109"
"231454_at.2962" "231454_at" 41175778 "25M" "ENSG00000280109"
"231491_at.874" "231491_at" 27743469 "25M" "ENSG00000225298"
"231491_at.875" "231491_at" 27743497 "8M2313N17M" "ENSG00000225298"
"231491_at.876" "231491_at" 27745873 "25M" "ENSG00000225298"
"231491_at.877" "231491_at" 27745898 "25M" "ENSG00000225298"
"231491_at.878" "231491_at" 27745927 "25M" "ENSG00000225298"
"231491_at.879" "231491_at" 27745942 "25M" "ENSG00000225298"
"231491_at.880" "231491_at" 27745990 "25M" "ENSG00000225298"
"231491_at.881" "231491_at" 27751084 "25M" "ENSG00000225298"
"231491_at.882" "231491_at" 27751135 "25M" "ENSG00000225298"
"231491_at.883" "231491_at" 27751150 "25M" "ENSG00000225298"
"231491_at.884" "231491_at" 27751196 "25M" "ENSG00000225298"
"231860_at.2738" "231860_at" 39190318 "25M" "ENSG00000185658"
"231860_at.2739" "231860_at" 39190390 "25M" "ENSG00000185658"
"231860_at.2740" "231860_at" 39190472 "25M" "ENSG00000185658"
"231860_at.2741" "231860_at" 39190502 "25M" "ENSG00000185658"
"231860_at.2742" "231860_at" 39190557 "25M" "ENSG00000185658"
"231860_at.2743" "231860_at" 39190599 "25M" "ENSG00000185658"
"231860_at.2744" "231860_at" 39190613 "25M" "ENSG00000185658"
"231860_at.2745" "231860_at" 39190658 "25M" "ENSG00000185658"
"231860_at.2746" "231860_at" 39190696 "25M" "ENSG00000185658"
"231860_at.2747" "231860_at" 39190760 "25M" "ENSG00000185658"
"231860_at.2748" "231860_at" 39190778 "25M" "ENSG00000185658"
"231931_at.3109" "231931_at" 41798486 "25M" "ENSG00000141956"
"231931_at.3110" "231931_at" 41798491 "25M" "ENSG00000141956"
"231931_at.3111" "231931_at" 41798497 "25M" "ENSG00000141956"
"231931_at.3112" "231931_at" 41798501 "25M" "ENSG00000141956"
"231931_at.3113" "231931_at" 41798508 "25M" "ENSG00000141956"
"231931_at.3114" "231931_at" 41798530 "25M" "ENSG00000141956"
"231931_at.3115" "231931_at" 41798535 "25M" "ENSG00000141956"
"231931_at.3120" "231931_at" 41798689 "25M" "ENSG00000141956"
"231931_at.3121" "231931_at" 41798694 "25M" "ENSG00000141956"
"231931_at.3122" "231931_at" 41798698 "25M" "ENSG00000141956"
"231931_at.3123" "231931_at" 41798735 "25M" "ENSG00000141956"
"231960_at.2727" "231960_at" 39185542 "25M" "ENSG00000185658"
"231960_at.2728" "231960_at" 39185557 "25M" "ENSG00000185658"
"231960_at.2729" "231960_at" 39185583 "25M" "ENSG00000185658"
"231960_at.2730" "231960_at" 39185593 "25M" "ENSG00000185658"
"231960_at.2731" "231960_at" 39185649 "25M" "ENSG00000185658"
"231960_at.2732" "231960_at" 39185681 "25M" "ENSG00000185658"
"231960_at.2733" "231960_at" 39185970 "25M" "ENSG00000185658"
"231960_at.2734" "231960_at" 39185987 "25M" "ENSG00000185658"
"231960_at.2735" "231960_at" 39185998 "25M" "ENSG00000185658"
"231960_at.2736" "231960_at" 39186008 "25M" "ENSG00000185658"
"231960_at.2737" "231960_at" 39186015 "25M" "ENSG00000185658"
"232191_at.3409" "232191_at" 42916825 "25M" "ENSG00000233056"
"232191_at.3410" "232191_at" 42916906 "25M" "ENSG00000233056"
"232191_at.3411" "232191_at" 42916918 "25M" "ENSG00000233056"
"232191_at.3412" "232191_at" 42916934 "25M" "ENSG00000233056"
"232191_at.3413" "232191_at" 42916947 "25M" "ENSG00000233056"
"232191_at.3414" "232191_at" 42917008 "25M" "ENSG00000233056"
"232191_at.3415" "232191_at" 42917022 "25M" "ENSG00000233056"
"232191_at.3416" "232191_at" 42917093 "25M" "ENSG00000233056"
"232191_at.3417" "232191_at" 42917247 "25M" "ENSG00000233056"
"232191_at.3418" "232191_at" 42917279 "25M" "ENSG00000233056"
"232191_at.3419" "232191_at" 42917319 "25M" "ENSG00000233056"
"232196_at.1" "232196_at" 39393280 "1M12633N24M" "ENSG00000157578"
"232196_at.2" "232196_at" 39405903 "25M" "ENSG00000157578"
"232196_at.3" "232196_at" 39405954 "25M" "ENSG00000157578"
"232196_at.4" "232196_at" 39405992 "25M" "ENSG00000157578"
"232196_at.5" "232196_at" 39406038 "25M" "ENSG00000157578"
"232196_at.6" "232196_at" 39406070 "25M" "ENSG00000157578"
"232196_at.7" "232196_at" 39406150 "25M" "ENSG00000157578"
"232196_at.8" "232196_at" 39406167 "25M" "ENSG00000157578"
"232196_at.9" "232196_at" 39406245 "25M" "ENSG00000157578"
"232196_at.10" "232196_at" 39406281 "25M" "ENSG00000157578"
"232390_at.634" "232390_at" 21541043 "25M" "ENSG00000154654"
"232390_at.635" "232390_at" 21541058 "25M" "ENSG00000154654"
"232390_at.636" "232390_at" 21541070 "25M" "ENSG00000154654"
"232390_at.637" "232390_at" 21541148 "25M" "ENSG00000154654"
"232390_at.638" "232390_at" 21541200 "25M" "ENSG00000154654"
"232390_at.639" "232390_at" 21541214 "25M" "ENSG00000154654"
"232390_at.640" "232390_at" 21541226 "25M" "ENSG00000154654"
"232390_at.641" "232390_at" 21541254 "25M" "ENSG00000154654"
"232390_at.642" "232390_at" 21541267 "25M" "ENSG00000154654"
"232390_at.643" "232390_at" 21541311 "25M" "ENSG00000154654"
"232390_at.644" "232390_at" 21541402 "25M" "ENSG00000154654"
"232411_at.2533" "232411_at" 37607412 "25M" "ENSG00000157542"
"232411_at.2534" "232411_at" 37607433 "25M" "ENSG00000157542"
"232411_at.2535" "232411_at" 37607539 "25M" "ENSG00000157542"
"232411_at.2536" "232411_at" 37607574 "25M" "ENSG00000157542"
"232411_at.2537" "232411_at" 37607585 "25M" "ENSG00000157542"
"232411_at.2538" "232411_at" 37607648 "25M" "ENSG00000157542"
"232411_at.2539" "232411_at" 37607712 "25M" "ENSG00000157542"
"232411_at.2540" "232411_at" 37607747 "25M" "ENSG00000157542"
"232411_at.2541" "232411_at" 37607761 "25M" "ENSG00000157542"
"232411_at.2542" "232411_at" 37607806 "25M" "ENSG00000157542"
"232411_at.2543" "232411_at" 37607914 "25M" "ENSG00000157542"
"232536_at.4016" "232536_at" 44461677 "25M" "ENSG00000160233"
"232536_at.4017" "232536_at" 44461692 "25M" "ENSG00000160233"
"232536_at.4018" "232536_at" 44461741 "25M" "ENSG00000160233"
"232536_at.4019" "232536_at" 44461798 "25M" "ENSG00000160233"
"232536_at.4020" "232536_at" 44461826 "25M" "ENSG00000160233"
"232536_at.4021" "232536_at" 44461852 "25M" "ENSG00000160233"
"232536_at.4022" "232536_at" 44461901 "25M" "ENSG00000160233"
"232536_at.4023" "232536_at" 44461923 "25M" "ENSG00000160233"
"232536_at.4024" "232536_at" 44461972 "25M" "ENSG00000160233"
"232536_at.4025" "232536_at" 44462043 "25M" "ENSG00000160233"
"232536_at.4026" "232536_at" 44462058 "25M" "ENSG00000160233"
"232549_at.361" "232549_at" 14227238 "25M" "ENSG00000185272"
"232549_at.362" "232549_at" 14227251 "25M" "ENSG00000185272"
"232549_at.363" "232549_at" 14227305 "25M" "ENSG00000185272"
"232549_at.364" "232549_at" 14227314 "25M" "ENSG00000185272"
"232549_at.365" "232549_at" 14227409 "25M" "ENSG00000185272"
"232549_at.366" "232549_at" 14227445 "25M" "ENSG00000185272"
"232549_at.367" "232549_at" 14227498 "25M" "ENSG00000185272"
"232549_at.368" "232549_at" 14227609 "25M" "ENSG00000185272"
"232549_at.369" "232549_at" 14227615 "25M" "ENSG00000185272"
"232549_at.370" "232549_at" 14227644 "25M" "ENSG00000185272"
"232549_at.371" "232549_at" 14227666 "25M" "ENSG00000185272"
"232740_at.4660" "232740_at" 46242407 "25M" "ENSG00000215424"
"232740_at.4661" "232740_at" 46242469 "25M" "ENSG00000215424"
"232740_at.4662" "232740_at" 46242508 "25M" "ENSG00000215424"
"232740_at.4663" "232740_at" 46242561 "25M" "ENSG00000215424"
"232740_at.4664" "232740_at" 46242583 "25M" "ENSG00000215424"
"232740_at.4665" "232740_at" 46242619 "25M" "ENSG00000215424"
"232740_at.4666" "232740_at" 46242672 "25M" "ENSG00000215424"
"232740_at.4667" "232740_at" 46242706 "25M" "ENSG00000215424"
